,no2poly_m3_h,fe_m3_h,ts_mg_L,no2con_hz,no2conp_hz,feed_m3_h,dehydro_hz,screw_mm,no1poly_m3_h,con_pre_mpa
4674,1.1500000000000001,22.399999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4675,1.1500000000000001,22.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4676,1.1500000000000001,22.599999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4677,1.1500000000000001,22.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4678,1.1500000000000001,22.799999999999972,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4679,1.1500000000000001,22.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4680,1.1500000000000001,22.99999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4681,1.1500000000000001,23.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4682,1.1500000000000001,23.19999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4683,1.1500000000000001,23.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4684,1.1500000000000001,23.39999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4685,1.1500000000000001,23.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4686,1.1500000000000001,23.59999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4687,1.1500000000000001,23.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4688,1.1500000000000001,23.79999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4689,1.1500000000000001,23.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4690,1.1500000000000001,23.999999999999968,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4691,1.1500000000000001,24.099999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4692,1.1500000000000001,24.199999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4693,1.1500000000000001,24.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4694,1.1500000000000001,24.399999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4695,1.1500000000000001,24.499999999999964,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4696,1.1500000000000001,24.599999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4697,1.1500000000000001,24.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4698,1.1500000000000001,24.799999999999965,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4699,1.1500000000000001,24.899999999999963,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4700,1.175,15.0,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4701,1.175,15.1,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4702,1.175,15.2,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4703,1.175,15.299999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4704,1.175,15.399999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4705,1.175,15.499999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4706,1.175,15.599999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4707,1.175,15.699999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4708,1.175,15.799999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4709,1.175,15.899999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4710,1.175,15.999999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4711,1.175,16.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4712,1.175,16.199999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4713,1.175,16.299999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4714,1.175,16.399999999999995,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4715,1.175,16.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4716,1.175,16.599999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4717,1.175,16.699999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4718,1.175,16.799999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4719,1.175,16.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4720,1.175,16.999999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4721,1.175,17.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4722,1.175,17.199999999999992,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4723,1.175,17.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4724,1.175,17.39999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4725,1.175,17.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4726,1.175,17.59999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4727,1.175,17.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4728,1.175,17.79999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4729,1.175,17.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4730,1.175,17.99999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4731,1.175,18.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4732,1.175,18.19999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4733,1.175,18.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4734,1.175,18.399999999999988,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4735,1.175,18.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4736,1.175,18.599999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4737,1.175,18.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4738,1.175,18.799999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4739,1.175,18.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4740,1.175,18.999999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4741,1.175,19.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4742,1.175,19.199999999999985,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4743,1.175,19.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4744,1.175,19.399999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4745,1.175,19.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4746,1.175,19.599999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4747,1.175,19.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4748,1.175,19.799999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4749,1.175,19.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4750,1.175,19.999999999999982,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4751,1.175,20.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4752,1.175,20.19999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4753,1.175,20.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4754,1.175,20.39999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4755,1.175,20.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4756,1.175,20.59999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4757,1.175,20.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4758,1.175,20.79999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4759,1.175,20.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4760,1.175,20.99999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4761,1.175,21.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4762,1.175,21.199999999999978,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4763,1.175,21.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4764,1.175,21.399999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4765,1.175,21.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4766,1.175,21.599999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4767,1.175,21.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4768,1.175,21.799999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4769,1.175,21.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4770,1.175,21.999999999999975,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4771,1.175,22.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4772,1.175,22.199999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4773,1.175,22.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4774,1.175,22.399999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4775,1.175,22.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4776,1.175,22.599999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4777,1.175,22.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4778,1.175,22.799999999999972,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4779,1.175,22.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4780,1.175,22.99999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4781,1.175,23.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4782,1.175,23.19999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4783,1.175,23.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4784,1.175,23.39999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4785,1.175,23.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4786,1.175,23.59999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4787,1.175,23.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4788,1.175,23.79999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4789,1.175,23.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4790,1.175,23.999999999999968,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4791,1.175,24.099999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4792,1.175,24.199999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4793,1.175,24.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4794,1.175,24.399999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4795,1.175,24.499999999999964,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4796,1.175,24.599999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4797,1.175,24.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4798,1.175,24.799999999999965,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4799,1.175,24.899999999999963,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4800,1.2000000000000002,15.0,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4801,1.2000000000000002,15.1,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4802,1.2000000000000002,15.2,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4803,1.2000000000000002,15.299999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4804,1.2000000000000002,15.399999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4805,1.2000000000000002,15.499999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4806,1.2000000000000002,15.599999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4807,1.2000000000000002,15.699999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4808,1.2000000000000002,15.799999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4809,1.2000000000000002,15.899999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4810,1.2000000000000002,15.999999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4811,1.2000000000000002,16.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4812,1.2000000000000002,16.199999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4813,1.2000000000000002,16.299999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4814,1.2000000000000002,16.399999999999995,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4815,1.2000000000000002,16.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4816,1.2000000000000002,16.599999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4817,1.2000000000000002,16.699999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4818,1.2000000000000002,16.799999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4819,1.2000000000000002,16.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4820,1.2000000000000002,16.999999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4821,1.2000000000000002,17.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4822,1.2000000000000002,17.199999999999992,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4823,1.2000000000000002,17.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4824,1.2000000000000002,17.39999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4825,1.2000000000000002,17.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4826,1.2000000000000002,17.59999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4827,1.2000000000000002,17.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4828,1.2000000000000002,17.79999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4829,1.2000000000000002,17.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4830,1.2000000000000002,17.99999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4831,1.2000000000000002,18.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4832,1.2000000000000002,18.19999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4833,1.2000000000000002,18.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4834,1.2000000000000002,18.399999999999988,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4835,1.2000000000000002,18.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4836,1.2000000000000002,18.599999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4837,1.2000000000000002,18.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4838,1.2000000000000002,18.799999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4839,1.2000000000000002,18.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4840,1.2000000000000002,18.999999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4841,1.2000000000000002,19.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4842,1.2000000000000002,19.199999999999985,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4843,1.2000000000000002,19.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4844,1.2000000000000002,19.399999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4845,1.2000000000000002,19.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4846,1.2000000000000002,19.599999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4847,1.2000000000000002,19.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4848,1.2000000000000002,19.799999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4849,1.2000000000000002,19.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4850,1.2000000000000002,19.999999999999982,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4851,1.2000000000000002,20.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4852,1.2000000000000002,20.19999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4853,1.2000000000000002,20.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4854,1.2000000000000002,20.39999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4855,1.2000000000000002,20.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4856,1.2000000000000002,20.59999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4857,1.2000000000000002,20.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4858,1.2000000000000002,20.79999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4859,1.2000000000000002,20.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4860,1.2000000000000002,20.99999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4861,1.2000000000000002,21.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4862,1.2000000000000002,21.199999999999978,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4863,1.2000000000000002,21.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4864,1.2000000000000002,21.399999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4865,1.2000000000000002,21.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4866,1.2000000000000002,21.599999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4867,1.2000000000000002,21.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4868,1.2000000000000002,21.799999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4869,1.2000000000000002,21.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4870,1.2000000000000002,21.999999999999975,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4871,1.2000000000000002,22.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4872,1.2000000000000002,22.199999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4873,1.2000000000000002,22.299999999999976,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4874,1.2000000000000002,22.399999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4875,1.2000000000000002,22.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4876,1.2000000000000002,22.599999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4877,1.2000000000000002,22.699999999999974,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4878,1.2000000000000002,22.799999999999972,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4879,1.2000000000000002,22.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4880,1.2000000000000002,22.99999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4881,1.2000000000000002,23.099999999999973,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4882,1.2000000000000002,23.19999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4883,1.2000000000000002,23.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4884,1.2000000000000002,23.39999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4885,1.2000000000000002,23.49999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4886,1.2000000000000002,23.59999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4887,1.2000000000000002,23.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4888,1.2000000000000002,23.79999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4889,1.2000000000000002,23.89999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4890,1.2000000000000002,23.999999999999968,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4891,1.2000000000000002,24.099999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4892,1.2000000000000002,24.199999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4893,1.2000000000000002,24.29999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4894,1.2000000000000002,24.399999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4895,1.2000000000000002,24.499999999999964,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4896,1.2000000000000002,24.599999999999966,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4897,1.2000000000000002,24.699999999999967,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4898,1.2000000000000002,24.799999999999965,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4899,1.2000000000000002,24.899999999999963,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4900,1.225,15.0,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4901,1.225,15.1,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4902,1.225,15.2,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4903,1.225,15.299999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4904,1.225,15.399999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4905,1.225,15.499999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4906,1.225,15.599999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4907,1.225,15.699999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4908,1.225,15.799999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4909,1.225,15.899999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4910,1.225,15.999999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4911,1.225,16.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4912,1.225,16.199999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4913,1.225,16.299999999999997,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4914,1.225,16.399999999999995,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4915,1.225,16.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4916,1.225,16.599999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4917,1.225,16.699999999999996,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4918,1.225,16.799999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4919,1.225,16.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4920,1.225,16.999999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4921,1.225,17.099999999999994,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4922,1.225,17.199999999999992,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4923,1.225,17.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4924,1.225,17.39999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4925,1.225,17.499999999999993,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4926,1.225,17.59999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4927,1.225,17.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4928,1.225,17.79999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4929,1.225,17.89999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4930,1.225,17.99999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4931,1.225,18.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4932,1.225,18.19999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4933,1.225,18.29999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4934,1.225,18.399999999999988,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4935,1.225,18.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4936,1.225,18.599999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4937,1.225,18.69999999999999,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4938,1.225,18.799999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4939,1.225,18.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4940,1.225,18.999999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4941,1.225,19.099999999999987,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4942,1.225,19.199999999999985,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4943,1.225,19.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4944,1.225,19.399999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4945,1.225,19.499999999999986,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4946,1.225,19.599999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4947,1.225,19.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4948,1.225,19.799999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4949,1.225,19.899999999999984,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4950,1.225,19.999999999999982,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4951,1.225,20.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4952,1.225,20.19999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4953,1.225,20.299999999999983,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4954,1.225,20.39999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4955,1.225,20.49999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4956,1.225,20.59999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4957,1.225,20.69999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4958,1.225,20.79999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4959,1.225,20.899999999999977,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4960,1.225,20.99999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4961,1.225,21.09999999999998,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
4962,1.225,21.199999999999978,30000,30.6,56.1,5.3,38.5,200.0,1.3,0.34
