,ts_g_l,feed_m3_h,thr_kgts_h,poly_per_ts,fe_per_ts,str_rpm,con_rpm,ts_rpm,plugs_rpm,pitch_mm
755,9.441000000000004,1.1770000000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
756,9.441000000000004,1.2124000000000006,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
757,9.441000000000004,1.2478000000000007,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
758,9.441000000000004,1.2832000000000008,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
759,9.441000000000004,1.3186000000000009,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
760,9.441000000000004,1.354000000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
761,9.441000000000004,1.389400000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
762,9.441000000000004,1.4248000000000012,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
763,9.441000000000004,1.4602000000000013,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
764,9.441000000000004,1.4956000000000014,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
765,9.441000000000004,1.5310000000000015,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
766,9.441000000000004,1.5664000000000016,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
767,9.441000000000004,1.6018000000000017,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
768,9.441000000000004,1.6372000000000018,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
769,9.441000000000004,1.6726000000000019,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
770,9.441000000000004,1.708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
771,9.441000000000004,1.743400000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
772,9.441000000000004,1.7788000000000022,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
773,9.441000000000004,1.8142000000000023,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
774,9.441000000000004,1.8496000000000024,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
775,9.441000000000004,1.8850000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
776,9.441000000000004,1.9204000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
777,9.441000000000004,1.9558000000000026,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
778,9.441000000000004,1.9912000000000027,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
779,9.441000000000004,2.026600000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
780,9.441000000000004,2.062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
781,9.441000000000004,2.097400000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
782,9.441000000000004,2.132800000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
783,9.441000000000004,2.1682000000000032,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
784,9.441000000000004,2.2036000000000033,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
785,9.441000000000004,2.2390000000000034,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
786,9.441000000000004,2.2744000000000035,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
787,9.441000000000004,2.3098000000000036,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
788,9.441000000000004,2.3452000000000037,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
789,9.441000000000004,2.380600000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
790,9.441000000000004,2.416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
791,9.441000000000004,2.451400000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
792,9.441000000000004,2.486800000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
793,9.441000000000004,2.522200000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
794,9.441000000000004,2.5576000000000043,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
795,9.441000000000004,2.5930000000000044,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
796,9.441000000000004,2.6284000000000045,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
797,9.441000000000004,2.6638000000000046,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
798,9.441000000000004,2.6992000000000047,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
799,9.441000000000004,2.734600000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
800,9.708400000000005,1.0,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
801,9.708400000000005,1.0354,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
802,9.708400000000005,1.0708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
803,9.708400000000005,1.1062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
804,9.708400000000005,1.1416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
805,9.708400000000005,1.1770000000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
806,9.708400000000005,1.2124000000000006,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
807,9.708400000000005,1.2478000000000007,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
808,9.708400000000005,1.2832000000000008,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
809,9.708400000000005,1.3186000000000009,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
810,9.708400000000005,1.354000000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
811,9.708400000000005,1.389400000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
812,9.708400000000005,1.4248000000000012,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
813,9.708400000000005,1.4602000000000013,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
814,9.708400000000005,1.4956000000000014,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
815,9.708400000000005,1.5310000000000015,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
816,9.708400000000005,1.5664000000000016,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
817,9.708400000000005,1.6018000000000017,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
818,9.708400000000005,1.6372000000000018,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
819,9.708400000000005,1.6726000000000019,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
820,9.708400000000005,1.708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
821,9.708400000000005,1.743400000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
822,9.708400000000005,1.7788000000000022,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
823,9.708400000000005,1.8142000000000023,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
824,9.708400000000005,1.8496000000000024,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
825,9.708400000000005,1.8850000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
826,9.708400000000005,1.9204000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
827,9.708400000000005,1.9558000000000026,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
828,9.708400000000005,1.9912000000000027,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
829,9.708400000000005,2.026600000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
830,9.708400000000005,2.062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
831,9.708400000000005,2.097400000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
832,9.708400000000005,2.132800000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
833,9.708400000000005,2.1682000000000032,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
834,9.708400000000005,2.2036000000000033,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
835,9.708400000000005,2.2390000000000034,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
836,9.708400000000005,2.2744000000000035,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
837,9.708400000000005,2.3098000000000036,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
838,9.708400000000005,2.3452000000000037,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
839,9.708400000000005,2.380600000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
840,9.708400000000005,2.416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
841,9.708400000000005,2.451400000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
842,9.708400000000005,2.486800000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
843,9.708400000000005,2.522200000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
844,9.708400000000005,2.5576000000000043,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
845,9.708400000000005,2.5930000000000044,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
846,9.708400000000005,2.6284000000000045,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
847,9.708400000000005,2.6638000000000046,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
848,9.708400000000005,2.6992000000000047,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
849,9.708400000000005,2.734600000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
850,9.975800000000005,1.0,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
851,9.975800000000005,1.0354,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
852,9.975800000000005,1.0708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
853,9.975800000000005,1.1062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
854,9.975800000000005,1.1416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
855,9.975800000000005,1.1770000000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
856,9.975800000000005,1.2124000000000006,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
857,9.975800000000005,1.2478000000000007,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
858,9.975800000000005,1.2832000000000008,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
859,9.975800000000005,1.3186000000000009,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
860,9.975800000000005,1.354000000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
861,9.975800000000005,1.389400000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
862,9.975800000000005,1.4248000000000012,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
863,9.975800000000005,1.4602000000000013,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
864,9.975800000000005,1.4956000000000014,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
865,9.975800000000005,1.5310000000000015,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
866,9.975800000000005,1.5664000000000016,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
867,9.975800000000005,1.6018000000000017,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
868,9.975800000000005,1.6372000000000018,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
869,9.975800000000005,1.6726000000000019,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
870,9.975800000000005,1.708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
871,9.975800000000005,1.743400000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
872,9.975800000000005,1.7788000000000022,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
873,9.975800000000005,1.8142000000000023,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
874,9.975800000000005,1.8496000000000024,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
875,9.975800000000005,1.8850000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
876,9.975800000000005,1.9204000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
877,9.975800000000005,1.9558000000000026,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
878,9.975800000000005,1.9912000000000027,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
879,9.975800000000005,2.026600000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
880,9.975800000000005,2.062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
881,9.975800000000005,2.097400000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
882,9.975800000000005,2.132800000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
883,9.975800000000005,2.1682000000000032,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
884,9.975800000000005,2.2036000000000033,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
885,9.975800000000005,2.2390000000000034,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
886,9.975800000000005,2.2744000000000035,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
887,9.975800000000005,2.3098000000000036,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
888,9.975800000000005,2.3452000000000037,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
889,9.975800000000005,2.380600000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
890,9.975800000000005,2.416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
891,9.975800000000005,2.451400000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
892,9.975800000000005,2.486800000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
893,9.975800000000005,2.522200000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
894,9.975800000000005,2.5576000000000043,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
895,9.975800000000005,2.5930000000000044,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
896,9.975800000000005,2.6284000000000045,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
897,9.975800000000005,2.6638000000000046,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
898,9.975800000000005,2.6992000000000047,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
899,9.975800000000005,2.734600000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
900,10.243200000000005,1.0,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
901,10.243200000000005,1.0354,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
902,10.243200000000005,1.0708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
903,10.243200000000005,1.1062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
904,10.243200000000005,1.1416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
905,10.243200000000005,1.1770000000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
906,10.243200000000005,1.2124000000000006,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
907,10.243200000000005,1.2478000000000007,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
908,10.243200000000005,1.2832000000000008,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
909,10.243200000000005,1.3186000000000009,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
910,10.243200000000005,1.354000000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
911,10.243200000000005,1.389400000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
912,10.243200000000005,1.4248000000000012,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
913,10.243200000000005,1.4602000000000013,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
914,10.243200000000005,1.4956000000000014,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
915,10.243200000000005,1.5310000000000015,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
916,10.243200000000005,1.5664000000000016,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
917,10.243200000000005,1.6018000000000017,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
918,10.243200000000005,1.6372000000000018,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
919,10.243200000000005,1.6726000000000019,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
920,10.243200000000005,1.708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
921,10.243200000000005,1.743400000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
922,10.243200000000005,1.7788000000000022,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
923,10.243200000000005,1.8142000000000023,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
924,10.243200000000005,1.8496000000000024,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
925,10.243200000000005,1.8850000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
926,10.243200000000005,1.9204000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
927,10.243200000000005,1.9558000000000026,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
928,10.243200000000005,1.9912000000000027,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
929,10.243200000000005,2.026600000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
930,10.243200000000005,2.062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
931,10.243200000000005,2.097400000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
932,10.243200000000005,2.132800000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
933,10.243200000000005,2.1682000000000032,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
934,10.243200000000005,2.2036000000000033,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
935,10.243200000000005,2.2390000000000034,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
936,10.243200000000005,2.2744000000000035,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
937,10.243200000000005,2.3098000000000036,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
938,10.243200000000005,2.3452000000000037,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
939,10.243200000000005,2.380600000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
940,10.243200000000005,2.416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
941,10.243200000000005,2.451400000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
942,10.243200000000005,2.486800000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
943,10.243200000000005,2.522200000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
944,10.243200000000005,2.5576000000000043,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
945,10.243200000000005,2.5930000000000044,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
946,10.243200000000005,2.6284000000000045,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
947,10.243200000000005,2.6638000000000046,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
948,10.243200000000005,2.6992000000000047,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
949,10.243200000000005,2.734600000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
950,10.510600000000005,1.0,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
951,10.510600000000005,1.0354,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
952,10.510600000000005,1.0708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
953,10.510600000000005,1.1062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
954,10.510600000000005,1.1416000000000004,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
955,10.510600000000005,1.1770000000000005,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
956,10.510600000000005,1.2124000000000006,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
957,10.510600000000005,1.2478000000000007,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
958,10.510600000000005,1.2832000000000008,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
959,10.510600000000005,1.3186000000000009,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
960,10.510600000000005,1.354000000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
961,10.510600000000005,1.389400000000001,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
962,10.510600000000005,1.4248000000000012,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
963,10.510600000000005,1.4602000000000013,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
964,10.510600000000005,1.4956000000000014,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
965,10.510600000000005,1.5310000000000015,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
966,10.510600000000005,1.5664000000000016,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
967,10.510600000000005,1.6018000000000017,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
968,10.510600000000005,1.6372000000000018,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
969,10.510600000000005,1.6726000000000019,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
970,10.510600000000005,1.708000000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
971,10.510600000000005,1.743400000000002,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
972,10.510600000000005,1.7788000000000022,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
973,10.510600000000005,1.8142000000000023,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
974,10.510600000000005,1.8496000000000024,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
975,10.510600000000005,1.8850000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
976,10.510600000000005,1.9204000000000025,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
977,10.510600000000005,1.9558000000000026,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
978,10.510600000000005,1.9912000000000027,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
979,10.510600000000005,2.026600000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
980,10.510600000000005,2.062000000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
981,10.510600000000005,2.097400000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
982,10.510600000000005,2.132800000000003,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
983,10.510600000000005,2.1682000000000032,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
984,10.510600000000005,2.2036000000000033,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
985,10.510600000000005,2.2390000000000034,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
986,10.510600000000005,2.2744000000000035,11.0,1.49,0.0,48.0,8.0,0.6000000000000001,0.13,240.0
